codigo_ine,nombre,nombre_oficial,provincia_codigo,activo
16171,"Provencio, El","Provencio, El",16,True
16172,Puebla de Almenara,Puebla de Almenara,16,True
16173,"Valle de Altomira, El","Valle de Altomira, El",16,True
16174,Puebla del Salvador,Puebla del Salvador,16,True
16175,Quintanar del Rey,Quintanar del Rey,16,True
16176,Rada de Haro,Rada de Haro,16,True
16177,Reíllo,Reíllo,16,True
16181,Rozalén del Monte,Rozalén del Monte,16,True
16185,Saceda-Trasierra,Saceda-Trasierra,16,True
16186,Saelices,Saelices,16,True
16187,Salinas del Manzano,Salinas del Manzano,16,True
16188,Salmeroncillos,Salmeroncillos,16,True
16189,Salvacañete,Salvacañete,16,True
16190,San Clemente,San Clemente,16,True
16191,San Lorenzo de la Parrilla,San Lorenzo de la Parrilla,16,True
16192,San Martín de Boniches,San Martín de Boniches,16,True
16193,San Pedro Palmiches,San Pedro Palmiches,16,True
16194,Santa Cruz de Moya,Santa Cruz de Moya,16,True
16195,Santa María del Campo Rus,Santa María del Campo Rus,16,True
16196,Santa María de los Llanos,Santa María de los Llanos,16,True
16197,Santa María del Val,Santa María del Val,16,True
16198,Sisante,Sisante,16,True
16199,Solera de Gabaldón,Solera de Gabaldón,16,True
16202,Talayuelas,Talayuelas,16,True
16203,Tarancón,Tarancón,16,True
16204,Tébar,Tébar,16,True
16205,Tejadillos,Tejadillos,16,True
16206,Tinajas,Tinajas,16,True
16209,Torralba,Torralba,16,True
16211,Torrejoncillo del Rey,Torrejoncillo del Rey,16,True
16212,Torrubia del Campo,Torrubia del Campo,16,True
16213,Torrubia del Castillo,Torrubia del Castillo,16,True
16215,Tragacete,Tragacete,16,True
16216,Tresjuncos,Tresjuncos,16,True
16217,Tribaldos,Tribaldos,16,True
16218,Uclés,Uclés,16,True
16219,Uña,Uña,16,True
16224,Valdemeca,Valdemeca,16,True
16225,Valdemorillo de la Sierra,Valdemorillo de la Sierra,16,True
16227,Valdemoro-Sierra,Valdemoro-Sierra,16,True
16228,Valdeolivas,Valdeolivas,16,True
16231,Valhermoso de la Fuente,Valhermoso de la Fuente,16,True
16234,Valsalobre,Valsalobre,16,True
16236,Valverde de Júcar,Valverde de Júcar,16,True
16237,Valverdejo,Valverdejo,16,True
16238,Vara de Rey,Vara de Rey,16,True
16239,Vega del Codorno,Vega del Codorno,16,True
16240,Vellisca,Vellisca,16,True
16242,Villaconejos de Trabaque,Villaconejos de Trabaque,16,True
16243,Villaescusa de Haro,Villaescusa de Haro,16,True
16244,Villagarcía del Llano,Villagarcía del Llano,16,True
16245,Villalba de la Sierra,Villalba de la Sierra,16,True
16246,Villalba del Rey,Villalba del Rey,16,True
16247,Villalgordo del Marquesado,Villalgordo del Marquesado,16,True
16248,Villalpardo,Villalpardo,16,True
16249,Villamayor de Santiago,Villamayor de Santiago,16,True
16250,Villanueva de Guadamejud,Villanueva de Guadamejud,16,True
16251,Villanueva de la Jara,Villanueva de la Jara,16,True
16253,Villar de Cañas,Villar de Cañas,16,True
16254,Villar de Domingo García,Villar de Domingo García,16,True
16255,Villar de la Encina,Villar de la Encina,16,True
16258,Villar del Humo,Villar del Humo,16,True
16259,Villar del Infantado,Villar del Infantado,16,True
16263,Villar de Olalla,Villar de Olalla,16,True
16264,Villarejo de Fuentes,Villarejo de Fuentes,16,True
16265,Villarejo de la Peñuela,Villarejo de la Peñuela,16,True
16266,Villarejo-Periesteban,Villarejo-Periesteban,16,True
16269,Villares del Saz,Villares del Saz,16,True
16270,Villarrubio,Villarrubio,16,True
16271,Villarta,Villarta,16,True
16272,Villas de la Ventosa,Villas de la Ventosa,16,True
16273,Villaverde y Pasaconsol,Villaverde y Pasaconsol,16,True
16274,Víllora,Víllora,16,True
16275,Vindel,Vindel,16,True
16276,Yémeda,Yémeda,16,True
16277,Zafra de Záncara,Zafra de Záncara,16,True
16278,Zafrilla,Zafrilla,16,True
16279,Zarza de Tajo,Zarza de Tajo,16,True
16280,Zarzuela,Zarzuela,16,True
16901,Campos del Paraíso,Campos del Paraíso,16,True
16902,Valdetórtola,Valdetórtola,16,True
16903,"Valeras, Las","Valeras, Las",16,True
16904,Fuentenava de Jábaga,Fuentenava de Jábaga,16,True
16905,Arcas,Arcas,16,True
16906,"Valdecolmenas, Los","Valdecolmenas, Los",16,True
16908,Pozorrubielos de la Mancha,Pozorrubielos de la Mancha,16,True
16909,Sotorribas,Sotorribas,16,True
16910,Villar y Velasco,Villar y Velasco,16,True
17001,Agullana,Agullana,17,True
17002,Aiguaviva,Aiguaviva,17,True
17003,Albanyà,Albanyà,17,True
17004,Albons,Albons,17,True
17005,"Far d'Empordà, El","Far d'Empordà, El",17,True
17006,Alp,Alp,17,True
17007,Amer,Amer,17,True
17008,Anglès,Anglès,17,True
17009,Arbúcies,Arbúcies,17,True
17010,Argelaguer,Argelaguer,17,True
17011,"Armentera, L'","Armentera, L'",17,True
17012,Avinyonet de Puigventós,Avinyonet de Puigventós,17,True
17013,Begur,Begur,17,True
17014,"Vajol, La","Vajol, La",17,True
17015,Banyoles,Banyoles,17,True
17016,Bàscara,Bàscara,17,True
17018,Bellcaire d'Empordà,Bellcaire d'Empordà,17,True
17019,Besalú,Besalú,17,True
17020,Bescanó,Bescanó,17,True
17021,Beuda,Beuda,17,True
17022,"Bisbal d'Empordà, La","Bisbal d'Empordà, La",17,True
17023,Blanes,Blanes,17,True
17024,Bolvir,Bolvir,17,True
17025,Bordils,Bordils,17,True
17026,Borrassà,Borrassà,17,True
17027,Breda,Breda,17,True
17028,Brunyola i Sant Martí Sapresa,Brunyola i Sant Martí Sapresa,17,True
17029,Boadella i les Escaules,Boadella i les Escaules,17,True
17030,Cabanes,Cabanes,17,True
17031,Cabanelles,Cabanelles,17,True
17032,Cadaqués,Cadaqués,17,True
17033,Caldes de Malavella,Caldes de Malavella,17,True
17034,Calonge i Sant Antoni,Calonge i Sant Antoni,17,True
17035,Camós,Camós,17,True
17036,Campdevànol,Campdevànol,17,True
17037,Campelles,Campelles,17,True
17038,Campllong,Campllong,17,True
17039,Camprodon,Camprodon,17,True
17040,Canet d'Adri,Canet d'Adri,17,True
17041,Cantallops,Cantallops,17,True
17042,Capmany,Capmany,17,True
17043,Queralbs,Queralbs,17,True
17044,Cassà de la Selva,Cassà de la Selva,17,True
17046,Castellfollit de la Roca,Castellfollit de la Roca,17,True
17047,Castelló d'Empúries,Castelló d'Empúries,17,True
17048,"Castell d'Aro, Platja d'Aro i s'Agaró","Castell d'Aro, Platja d'Aro i s'Agaró",17,True
17049,Celrà,Celrà,17,True
17050,Cervià de Ter,Cervià de Ter,17,True
17051,Cistella,Cistella,17,True
17052,Siurana,Siurana,17,True
17054,Colera,Colera,17,True
17055,Colomers,Colomers,17,True
17056,Cornellà del Terri,Cornellà del Terri,17,True
17057,Corçà,Corçà,17,True
17058,Crespià,Crespià,17,True
17060,Darnius,Darnius,17,True
17061,Das,Das,17,True
17062,"Escala, L'","Escala, L'",17,True
17063,Espinelves,Espinelves,17,True
17064,Espolla,Espolla,17,True
17065,Esponellà,Esponellà,17,True
17066,Figueres,Figueres,17,True
17067,Flaçà,Flaçà,17,True
17068,Foixà,Foixà,17,True
17069,Fontanals de Cerdanya,Fontanals de Cerdanya,17,True
17070,Fontanilles,Fontanilles,17,True
17071,Fontcoberta,Fontcoberta,17,True
17073,Fornells de la Selva,Fornells de la Selva,17,True
17074,Fortià,Fortià,17,True
17075,Garrigàs,Garrigàs,17,True
17076,Garrigoles,Garrigoles,17,True
17077,Garriguella,Garriguella,17,True
17078,Ger,Ger,17,True
17079,Girona,Girona,17,True
17080,Gombrèn,Gombrèn,17,True
17081,Gualta,Gualta,17,True
17082,Guils de Cerdanya,Guils de Cerdanya,17,True
17083,Hostalric,Hostalric,17,True
17084,Isòvol,Isòvol,17,True
17085,Jafre,Jafre,17,True
17086,"Jonquera, La","Jonquera, La",17,True
17087,Juià,Juià,17,True
17088,Lladó,Lladó,17,True
17089,Llagostera,Llagostera,17,True
17090,Llambilles,Llambilles,17,True
17091,Llanars,Llanars,17,True
17092,Llançà,Llançà,17,True
17093,Llers,Llers,17,True
17094,Llívia,Llívia,17,True
17095,Lloret de Mar,Lloret de Mar,17,True
17096,"Llosses, Les","Llosses, Les",17,True
17097,Madremanya,Madremanya,17,True
17098,Maià de Montcal,Maià de Montcal,17,True
17099,Meranges,Meranges,17,True
17100,Masarac,Masarac,17,True
17101,Massanes,Massanes,17,True
17102,Maçanet de Cabrenys,Maçanet de Cabrenys,17,True
17103,Maçanet de la Selva,Maçanet de la Selva,17,True
17105,Mieres,Mieres,17,True
17106,Mollet de Peralada,Mollet de Peralada,17,True
17107,Molló,Molló,17,True
17109,Montagut i Oix,Montagut i Oix,17,True
17110,Mont-ras,Mont-ras,17,True
17111,Navata,Navata,17,True
17112,Ogassa,Ogassa,17,True
17114,Olot,Olot,17,True
17115,Ordis,Ordis,17,True
17116,Osor,Osor,17,True
17117,Palafrugell,Palafrugell,17,True
17118,Palamós,Palamós,17,True
17119,Palau de Santa Eulàlia,Palau de Santa Eulàlia,17,True
17120,Palau-saverdera,Palau-saverdera,17,True
17121,Palau-sator,Palau-sator,17,True
17123,Palol de Revardit,Palol de Revardit,17,True
17124,Pals,Pals,17,True
17125,Pardines,Pardines,17,True
17126,Parlavà,Parlavà,17,True
17128,Pau,Pau,17,True
17129,Pedret i Marzà,Pedret i Marzà,17,True
17130,"Pera, La","Pera, La",17,True
17132,Peralada,Peralada,17,True
17133,"Planes d'Hostoles, Les","Planes d'Hostoles, Les",17,True
17134,Planoles,Planoles,17,True
17135,Pont de Molins,Pont de Molins,17,True
17136,Pontós,Pontós,17,True
17137,Porqueres,Porqueres,17,True
17138,Portbou,Portbou,17,True
17139,"Preses, Les","Preses, Les",17,True
17140,"Port de la Selva, El","Port de la Selva, El",17,True
17141,Puigcerdà,Puigcerdà,17,True
17142,Quart,Quart,17,True
17143,Rabós,Rabós,17,True
17144,Regencós,Regencós,17,True
17145,Ribes de Freser,Ribes de Freser,17,True
17146,Riells i Viabrea,Riells i Viabrea,17,True
17147,Ripoll,Ripoll,17,True
17148,Riudarenes,Riudarenes,17,True
17149,Riudaura,Riudaura,17,True
17150,Riudellots de la Selva,Riudellots de la Selva,17,True
17151,Riumors,Riumors,17,True
17152,Roses,Roses,17,True
17153,Rupià,Rupià,17,True
17154,Sales de Llierca,Sales de Llierca,17,True
17155,Salt,Salt,17,True
17157,Sant Andreu Salou,Sant Andreu Salou,17,True
17158,Sant Climent Sescebes,Sant Climent Sescebes,17,True
17159,Sant Feliu de Buixalleu,Sant Feliu de Buixalleu,17,True
17160,Sant Feliu de Guíxols,Sant Feliu de Guíxols,17,True
17161,Sant Feliu de Pallerols,Sant Feliu de Pallerols,17,True
17162,Sant Ferriol,Sant Ferriol,17,True
17163,Sant Gregori,Sant Gregori,17,True
17164,Sant Hilari Sacalm,Sant Hilari Sacalm,17,True
17165,Sant Jaume de Llierca,Sant Jaume de Llierca,17,True
17166,Sant Jordi Desvalls,Sant Jordi Desvalls,17,True
17167,Sant Joan de les Abadesses,Sant Joan de les Abadesses,17,True
17168,Sant Joan de Mollet,Sant Joan de Mollet,17,True
17169,Sant Julià de Ramis,Sant Julià de Ramis,17,True
17170,Vallfogona de Ripollès,Vallfogona de Ripollès,17,True
17171,Sant Llorenç de la Muga,Sant Llorenç de la Muga,17,True
17172,Sant Martí de Llémena,Sant Martí de Llémena,17,True
17173,Sant Martí Vell,Sant Martí Vell,17,True
17174,Sant Miquel de Campmajor,Sant Miquel de Campmajor,17,True
17175,Sant Miquel de Fluvià,Sant Miquel de Fluvià,17,True
17176,Sant Mori,Sant Mori,17,True
17177,Sant Pau de Segúries,Sant Pau de Segúries,17,True
17178,Sant Pere Pescador,Sant Pere Pescador,17,True
17180,Santa Coloma de Farners,Santa Coloma de Farners,17,True
17181,Santa Cristina d'Aro,Santa Cristina d'Aro,17,True
17182,Santa Llogaia d'Àlguema,Santa Llogaia d'Àlguema,17,True
17183,Sant Aniol de Finestres,Sant Aniol de Finestres,17,True
17184,Santa Pau,Santa Pau,17,True
17185,Sant Joan les Fonts,Sant Joan les Fonts,17,True
17186,Sarrià de Ter,Sarrià de Ter,17,True
17187,"Saus, Camallera i Llampaies","Saus, Camallera i Llampaies",17,True
17188,"Selva de Mar, La","Selva de Mar, La",17,True
17189,"Cellera de Ter, La","Cellera de Ter, La",17,True
17190,Serinyà,Serinyà,17,True
17191,Serra de Daró,Serra de Daró,17,True
17192,Setcases,Setcases,17,True
17193,Sils,Sils,17,True
17194,Susqueda,Susqueda,17,True
17195,"Tallada d'Empordà, La","Tallada d'Empordà, La",17,True
17196,Terrades,Terrades,17,True
17197,Torrent,Torrent,17,True
17198,Torroella de Fluvià,Torroella de Fluvià,17,True
17199,Torroella de Montgrí,Torroella de Montgrí,17,True
17200,Tortellà,Tortellà,17,True
17201,Toses,Toses,17,True
17202,Tossa de Mar,Tossa de Mar,17,True
17203,Ultramort,Ultramort,17,True
17204,Ullà,Ullà,17,True
17205,Ullastret,Ullastret,17,True
17206,Urús,Urús,17,True
17207,"Vall d'en Bas, La","Vall d'en Bas, La",17,True
17208,"Vall de Bianya, La","Vall de Bianya, La",17,True
17209,Vall-llobrega,Vall-llobrega,17,True
17210,Ventalló,Ventalló,17,True
17211,Verges,Verges,17,True
17212,Vidrà,Vidrà,17,True
17213,Vidreres,Vidreres,17,True
17214,Vilabertran,Vilabertran,17,True
17215,Vilablareix,Vilablareix,17,True
17216,Viladasens,Viladasens,17,True
17217,Viladamat,Viladamat,17,True
17218,Vilademuls,Vilademuls,17,True
17220,Viladrau,Viladrau,17,True
17221,Vilafant,Vilafant,17,True
17222,Vilaür,Vilaür,17,True
17223,Vilajuïga,Vilajuïga,17,True
17224,Vilallonga de Ter,Vilallonga de Ter,17,True
17225,Vilamacolum,Vilamacolum,17,True
17226,Vilamalla,Vilamalla,17,True
17227,Vilamaniscle,Vilamaniscle,17,True
17228,Vilanant,Vilanant,17,True
17230,Vila-sacra,Vila-sacra,17,True
17232,Vilopriu,Vilopriu,17,True
17233,Vilobí d'Onyar,Vilobí d'Onyar,17,True
17234,Biure,Biure,17,True
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura","Cruïlles, Monells i Sant Sadurní de l'Heura",17,True
17902,Forallac,Forallac,17,True
17903,Sant Julià del Llor i Bonmatí,Sant Julià del Llor i Bonmatí,17,True
18001,Agrón,Agrón,18,True
18002,Alamedilla,Alamedilla,18,True
18003,Albolote,Albolote,18,True
18004,Albondón,Albondón,18,True
18005,Albuñán,Albuñán,18,True
18006,Albuñol,Albuñol,18,True
18007,Albuñuelas,Albuñuelas,18,True
18010,Aldeire,Aldeire,18,True
18011,Alfacar,Alfacar,18,True
18012,Algarinejo,Algarinejo,18,True
18013,Alhama de Granada,Alhama de Granada,18,True
18014,Alhendín,Alhendín,18,True
18015,Alicún de Ortega,Alicún de Ortega,18,True
18016,Almegíjar,Almegíjar,18,True
18017,Almuñécar,Almuñécar,18,True
18018,Alquife,Alquife,18,True
18020,Arenas del Rey,Arenas del Rey,18,True
18021,Armilla,Armilla,18,True
18022,Atarfe,Atarfe,18,True
18023,Baza,Baza,18,True
18024,Beas de Granada,Beas de Granada,18,True
18025,Beas de Guadix,Beas de Guadix,18,True
18027,Benalúa,Benalúa,18,True
18028,Benalúa de las Villas,Benalúa de las Villas,18,True
18029,Benamaurel,Benamaurel,18,True
18030,Bérchules,Bérchules,18,True
18032,Bubión,Bubión,18,True
18033,Busquístar,Busquístar,18,True
18034,Cacín,Cacín,18,True
18035,Cádiar,Cádiar,18,True
18036,Cájar,Cájar,18,True
18037,Calicasas,Calicasas,18,True
18038,Campotéjar,Campotéjar,18,True
18039,Caniles,Caniles,18,True
18040,Cáñar,Cáñar,18,True
18042,Capileira,Capileira,18,True
18043,Carataunas,Carataunas,18,True
18044,Cástaras,Cástaras,18,True
18045,Castilléjar,Castilléjar,18,True
18046,Castril,Castril,18,True
18047,Cenes de la Vega,Cenes de la Vega,18,True
18048,Cijuela,Cijuela,18,True
18049,Cogollos de Guadix,Cogollos de Guadix,18,True
18050,Cogollos de la Vega,Cogollos de la Vega,18,True
18051,Colomera,Colomera,18,True
18053,Cortes de Baza,Cortes de Baza,18,True
18054,Cortes y Graena,Cortes y Graena,18,True
18056,Cúllar,Cúllar,18,True
18057,Cúllar Vega,Cúllar Vega,18,True
18059,Chauchina,Chauchina,18,True
18061,Chimeneas,Chimeneas,18,True
18062,Churriana de la Vega,Churriana de la Vega,18,True
18063,Darro,Darro,18,True
18064,Dehesas de Guadix,Dehesas de Guadix,18,True
18065,Dehesas Viejas,Dehesas Viejas,18,True
18066,Deifontes,Deifontes,18,True
18067,Diezma,Diezma,18,True
18068,Dílar,Dílar,18,True
18069,Dólar,Dólar,18,True
18070,Dúdar,Dúdar,18,True
18071,Dúrcal,Dúrcal,18,True
18072,Escúzar,Escúzar,18,True
18074,Ferreira,Ferreira,18,True
18076,Fonelas,Fonelas,18,True
18077,Fornes,Fornes,18,True
18078,Freila,Freila,18,True
18079,Fuente Vaqueros,Fuente Vaqueros,18,True
18082,Galera,Galera,18,True
18083,Gobernador,Gobernador,18,True
18084,Gójar,Gójar,18,True
18085,Gor,Gor,18,True
18086,Gorafe,Gorafe,18,True
18087,Granada,Granada,18,True
18088,Guadahortuna,Guadahortuna,18,True
18089,Guadix,Guadix,18,True
18093,Gualchos,Gualchos,18,True
18094,Güéjar Sierra,Güéjar Sierra,18,True
18095,Güevéjar,Güevéjar,18,True
18096,Huélago,Huélago,18,True
18097,Huéneja,Huéneja,18,True
18098,Huéscar,Huéscar,18,True
18099,Huétor de Santillán,Huétor de Santillán,18,True
18100,Huétor Tájar,Huétor Tájar,18,True
18101,Huétor Vega,Huétor Vega,18,True
18102,Íllora,Íllora,18,True
18103,Ítrabo,Ítrabo,18,True
18105,Iznalloz,Iznalloz,18,True
18106,Játar,Játar,18,True
18107,Jayena,Jayena,18,True
18108,Jérez del Marquesado,Jérez del Marquesado,18,True
18109,Jete,Jete,18,True
18111,Jun,Jun,18,True
18112,Juviles,Juviles,18,True
18114,"Calahorra, La","Calahorra, La",18,True
18115,Láchar,Láchar,18,True
18116,Lanjarón,Lanjarón,18,True
18117,Lanteira,Lanteira,18,True
18119,Lecrín,Lecrín,18,True
18120,Lentegí,Lentegí,18,True
18121,Lobras,Lobras,18,True
18122,Loja,Loja,18,True
18123,Lugros,Lugros,18,True
18124,Lújar,Lújar,18,True
18126,"Malahá, La","Malahá, La",18,True
18127,Maracena,Maracena,18,True
18128,Marchal,Marchal,18,True
18132,Moclín,Moclín,18,True
18133,Molvízar,Molvízar,18,True
18134,Monachil,Monachil,18,True
18135,Montefrío,Montefrío,18,True
18136,Montejícar,Montejícar,18,True
18137,Montillana,Montillana,18,True
18138,Moraleda de Zafayona,Moraleda de Zafayona,18,True
18140,Motril,Motril,18,True
18141,Murtas,Murtas,18,True
18143,Nigüelas,Nigüelas,18,True
18144,Nívar,Nívar,18,True
18145,Ogíjares,Ogíjares,18,True
18146,Orce,Orce,18,True
18147,Órgiva,Órgiva,18,True
18148,Otívar,Otívar,18,True
18149,Villa de Otura,Villa de Otura,18,True
18150,Padul,Padul,18,True
18151,Pampaneira,Pampaneira,18,True
18152,Pedro Martínez,Pedro Martínez,18,True
18153,Peligros,Peligros,18,True
18154,"Peza, La","Peza, La",18,True
18157,Pinos Genil,Pinos Genil,18,True
18158,Pinos Puente,Pinos Puente,18,True
18159,Píñar,Píñar,18,True
18161,Polícar,Polícar,18,True
18162,Polopos,Polopos,18,True
18163,Pórtugos,Pórtugos,18,True
18164,Puebla de Don Fadrique,Puebla de Don Fadrique,18,True
18165,Pulianas,Pulianas,18,True
18167,Purullena,Purullena,18,True
18168,Quéntar,Quéntar,18,True
18170,Rubite,Rubite,18,True
18171,Salar,Salar,18,True
18173,Salobreña,Salobreña,18,True
18174,Santa Cruz del Comercio,Santa Cruz del Comercio,18,True
18175,Santa Fe,Santa Fe,18,True
18176,Soportújar,Soportújar,18,True
18177,Sorvilán,Sorvilán,18,True
18178,Torre-Cardela,Torre-Cardela,18,True
18179,Torvizcón,Torvizcón,18,True
18180,Trevélez,Trevélez,18,True
18181,Turón,Turón,18,True
18182,Ugíjar,Ugíjar,18,True
18183,Válor,Válor,18,True
18184,Vélez de Benaudalla,Vélez de Benaudalla,18,True
18185,Ventas de Huelma,Ventas de Huelma,18,True
18187,Villanueva de las Torres,Villanueva de las Torres,18,True
18188,Villanueva Mesía,Villanueva Mesía,18,True
18189,Víznar,Víznar,18,True
18192,Zafarraya,Zafarraya,18,True
18193,"Zubia, La","Zubia, La",18,True
18194,Zújar,Zújar,18,True
18901,"Taha, La","Taha, La",18,True
18902,"Valle, El","Valle, El",18,True
18903,Nevada,Nevada,18,True
18904,Alpujarra de la Sierra,Alpujarra de la Sierra,18,True
18905,"Gabias, Las","Gabias, Las",18,True
18906,"Guájares, Los","Guájares, Los",18,True
18907,Valle del Zalabí,Valle del Zalabí,18,True
18908,Villamena,Villamena,18,True
18909,Morelábor,Morelábor,18,True
18910,"Pinar, El","Pinar, El",18,True
18911,Vegas del Genil,Vegas del Genil,18,True
18912,Cuevas del Campo,Cuevas del Campo,18,True
18913,Zagra,Zagra,18,True
18914,Valderrubio,Valderrubio,18,True
18915,Domingo Pérez de Granada,Domingo Pérez de Granada,18,True
18916,Torrenueva Costa,Torrenueva Costa,18,True
19001,Abánades,Abánades,19,True
19002,Ablanque,Ablanque,19,True
19003,Adobes,Adobes,19,True
19004,Alaminos,Alaminos,19,True
19005,Alarilla,Alarilla,19,True
19006,Albalate de Zorita,Albalate de Zorita,19,True
19007,Albares,Albares,19,True
19008,Albendiego,Albendiego,19,True
19009,Alcocer,Alcocer,19,True
19010,Alcolea de las Peñas,Alcolea de las Peñas,19,True
19011,Alcolea del Pinar,Alcolea del Pinar,19,True
19013,Alcoroches,Alcoroches,19,True
19015,Aldeanueva de Guadalajara,Aldeanueva de Guadalajara,19,True
19016,Algar de Mesa,Algar de Mesa,19,True
