Número de Inscripción,Número de Inscripción Antiguo,Sección,Nombre,Nombre Genérico,Fecha de Inscripción,Tipo de Entidad,Confesión,Subconfesión,Ámbito,Domicilio,Poblacion,Provincia,Codigo Postal,Comunidad Autónoma,Web,Representantes legales,Federaciones
24259,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE MEDINACELI DE DON BENITO,,20180712,ASOCIACIÓN,CATÓLICOS, ,,"CONSUELO TORRE, 29",DON BENITO ,BADAJOZ,6400,EXTREMADURA,,VICTOR MANUEL  VELARDE SANCHEZ,JUNTA DE HERMANDADES Y COFRADIAS PENITENCIALES DE DON BENITO
24788,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DEL SEPULCRO DE SIRUELA,,20190723,ASOCIACIÓN,CATÓLICOS, ,,IGLESIA PARROQUIAL NUESTRA SEÑORA DE LA ANTIGUA  CALLE REVENGA 6,SIRUELA,BADAJOZ,6650,EXTREMADURA,,JOSE  CAMARERO GIL,
24687,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO SACRAMENTO DE ZAFRA,,20190530,ASOCIACIÓN,CATÓLICOS, ,,TEMPLO PARROQUIAL SANTA MARIA DE LA CANDELARIA ,ZAFRA,BADAJOZ,6300,EXTREMADURA,,INMACULADA TORO NICASIO,
24944,,Sección Especial (Católicas),COFRADIA DEL SEÑOR ECCE-HOMO Y NUESTRA SEÑORA DE LOS DESAMPARADOS DE JEREZ DE LOS CABALLEROS,,20191015,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA SAN MIGUEL ARCANGEL  CALLE PILAR LASARTE 3 ,JEREZ DE LOS CABALLEROS ,BADAJOZ,6380,EXTREMADURA,,MIGUEL ANGEL  TORRADO SANCHEZ ,
24280,,Sección Especial (Católicas),COFRADIA Y HERMANDAD DEL MILAGROSO CRISTO DE LA HUMILDAD Y PACIENCIA Y MARIA SANTISIMA DE LA SALUD DE ZAFRA,,20180816,ASOCIACIÓN,CATÓLICOS, ,,ARCO DE JEREZ 17,ZAFRA,BADAJOZ,6300,EXTREMADURA,,"ANGEL  GORDILLO LASO, ANGEL  GORDILLO LASO",
22654,,Sección Especial (Católicas),COFRADÍA DE NUESTRA SEÑORA DE LOS REMEDIOS DE HORNACHOS,,20150929,ASOCIACIÓN,CATÓLICOS, ,,"PASEO DE LA VIRGEN,1",HORNACHOS,BADAJOZ,6228,EXTREMADURA,,ANTONIO CACERES MARQUEZ,
11960,1638-i/94-SE/B,Sección Especial (Católicas),COMUNIDAD NUESTRA SEÑORA DEL CARMEN,	HERMANAS CARMELITAS DE LA CARIDAD	,19821111,CASA,CATÓLICOS, ,MADRID,"ALZADA, 3",VILLAFRANCA DE LOS BARROS,BADAJOZ,0,EXTREMADURA,,"MARIA CARMEN NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
10943,1530-/2-SE/B,Sección Especial (Católicas),COMUNIDAD PASTORAL PARROQUIAL `NTRA.SRA. DEL BUENSUCESO`,	ADORATRICES DE LA SANGRE DE CRISTO	,19821015,CASA,CATÓLICOS, ,MADRID,"VICENTE MURILLO DE VALDIVIA, 7",CASTUERA,BADAJOZ,0,EXTREMADURA,,"DOLORES RODRIGUEZ RODRIGUEZ, JUANA TERESA MARTINEZ MONTIEL",
11945,1638-i/93-SE/B,Sección Especial (Católicas),COMUNIDAD SANTA TERESA,	HERMANAS CARMELITAS DE LA CARIDAD	,19821111,CASA,CATÓLICOS, ,MADRID,"CRUZ, 28",CABEZA DEL BUEY,BADAJOZ,0,EXTREMADURA,,"MARIA CARMEN NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
11951,1638-i/102-SE/B,Sección Especial (Católicas),COMUNIDAD VEDRUNA,	HERMANAS CARMELITAS DE LA CARIDAD	,19991210,CASA,CATÓLICOS, ,MADRID,"RICARDO CARAPETO BURGOS, 12, 2º C",BADAJOZ,BADAJOZ,0,EXTREMADURA,,"MARIA CARMEN NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
27156,,Sección Especial (Católicas),COMUNIDAD VIRGEN DE LA CABEZA,	CONGREGACION APOSTOLICA MARTA Y MARIA	,20240130,CASA,CATÓLICOS, ,ARAGÓN,"C/ SAN LAZARO, 112 ",FUENTE DEL MAESTRE,BADAJOZ,6360,EXTREMADURA,,"CELIA ROSAURA RAMIREZ PEREZ, DOMITILA JIMENEZ GONZALEZ, MARIA ANGELICA HERNANDEZ AGUIRRE",
69,24-/0-SE/C,Sección Especial (Católicas),CONSEJO DE FABRICA DE LA PARROQUIA DE NUESTRA SEÑORA DE LA ASUNCION,,19810224,ASOCIACIÓN,CATÓLICOS, ,,"COMENDADOR OBANDO, 48",BADAJOZ,BADAJOZ,6007,EXTREMADURA,,,
11679,1609-/0-SE/D,Sección Especial (Católicas),FEDERACION DE NUESTRA SEÑORA DEL LORETO  (PROVINCIA BETICA) DE MM. CLARISAS FRANCISCANAS,,19821105,FEDERACIÓN,CATÓLICOS, ,,"DUQUE DE SAN GERMAN, 13-C",BADAJOZ,BADAJOZ,0,EXTREMADURA,,"MARIA TERESA DOMINGUEZ BLANCO, ISABEL COBO JIMENEZ",
26974,,Sección Especial (Católicas),FRANCISCANA HERMANDAD Y COFRADIA DE PENITENCIA DEL SANTISIMO CRISTO DE LA BUENA MUERTE Y LA SANTA VERA CRUZ DE ALMENDRALEJO (BADAJOZ),,20230925,ASOCIACIÓN,CATÓLICOS, ,,AVENIDA DE SAN ANTONIO S/N. SANTUARIO DIOCESANO DE SAN ANTONIO DE PADUA,ALMENDRALEJO,BADAJOZ,6200,EXTREMADURA,,CONCEPCION  GONZALEZ LORA,
27503,,Sección Especial (Católicas),HERMANDAD (Y COFRADIA DE NAZARENOS) DE NUESTRO PADRE JESUS CAUTIVO Y MARIA SANTISIMA DE LA ESPERANZA (HERMANDAD DE LOS ESTUDIANTES),,20241021,ASOCIACIÓN,CATÓLICOS, ,,"CALLE SANTA MARTA, 75",ALMENDRALEJO,BADAJOZ,6200,EXTREMADURA,, ANTONIO CABALLERO VIERA,
23031,,Sección Especial (Católicas),HERMANDAD DE LA SANTISIMA VIRGEN DEL ARA DE FUENTE DEL ARCO,,20160526,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA VIRGEN S/N,FUENTE DEL ARCO,BADAJOZ,6980,EXTREMADURA,,MARIA AMALIA JIMENEZ BARRADAS,
24074,,Sección Especial (Católicas),HERMANDAD DE LA VIRGEN DE LA CONSOLACION DE HERRERA DEL DUQUE,,20180419,ASOCIACIÓN,CATÓLICOS, ,,IGLESIA 28,HERRERA DEL DUQUE,BADAJOZ,6670,EXTREMADURA,,JOSE IGNACIO  BLAZQUEZ REDONDO,
24582,,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA DE BARBAÑO,,20190314,ASOCIACIÓN,CATÓLICOS, ,,ERMITA NUESTRA SEÑORA DE BARBAÑO,BARBAÑO  MONTIJO,BADAJOZ,6499,EXTREMADURA,,PABLO MIGUEL IGLESIAS AUNION,
21860,8672-/-SE/C,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA DE FINIBUS TERRAE,,20130904,ASOCIACIÓN,CATÓLICOS, ,,"RAFAEL ALBERTI, S/N.  ERMITA DE NUESTRA SEÑORA DE FINIBUS TERRAE",ALMENDRAL,BADAJOZ,6171,EXTREMADURA,,JOSÉ LUIS LÓPEZ GUTIÉRREZ,
19320,6121-/-SE/C,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA DE LA SOLEDAD,,20050928,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA SOLEDAD, Nº 2",BADAJOZ,BADAJOZ,0,EXTREMADURA,,D. SANTIAGO ALGABA ALGABA,
26993,,Sección Especial (Católicas),"HERMANDAD DE NUESTRA SEÑORA DE LAS CRUCES, DE DON BENITO (BADAJOZ)",,20231003,ASOCIACIÓN,CATÓLICOS, ,,"C/CONSUELO TORRES, 29",DON BENITO,BADAJOZ,6400,EXTREMADURA,,INMACULADA FERNANDEZ LOPEZ,
13434,1699-/0-SE/C,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA DE PERALES,,19830105,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE ARROYO DE SAN SERVAN,ARROYO DE SAN SERVAN,BADAJOZ,6850,EXTREMADURA,,,
21875,8687-/-SE/C,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA DE PIEDRAESCRITA,,20131004,ASOCIACIÓN,CATÓLICOS, ,,SANTUARIO SITUADO EN LOS BARRANCOS,CAMPANARIO,BADAJOZ,0,EXTREMADURA,,MARIA ISABEL GARCIA PALOMINO,
22535,,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA LA VIRGEN DEL ROSARIO DE TAMUREJO,,20150623,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA IGLESIA, S/N",TAMUREJO,BADAJOZ,6658,EXTREMADURA,,EMILIA  RODRIGUEZ ARAUJO,
25830,,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA SANTA MARIA DEL SOTERRAÑO DE BARCARROTA,,20210623,ASOCIACIÓN,CATÓLICOS, ,,JEREZ S/N CC LUIS GARCIA IGLESIAS ,BARCARROTA ,BADAJOZ,6160,EXTREMADURA,,JOSE  GUERRA SANCHEZ ,
24281,,Sección Especial (Católicas),HERMANDAD DE NUESTRO PADRE JESUS DE LOS DESAMPARADOS Y MARIA SANTISIMA DEL MAYOR DOLOR DE ZAFRA,,20180816,ASOCIACIÓN,CATÓLICOS, ,,"TETUAN, 8 ",ZAFRA ,BADAJOZ,6300,EXTREMADURA,,JOSE CARLOS MUÑOZ BARRERO,
22752,,Sección Especial (Católicas),HERMANDAD DE PENITENTES DEL SANTO CRISTO DE LA VERA-CRUZ DE JEREZ DE LOS CABALLEROS,,20151126,ASOCIACIÓN,CATÓLICOS, ,,"CALLE HERMANAS DE LA CRUZ, 6",JEREZ DE LOS CABALLEROS,BADAJOZ,6380,EXTREMADURA,,GERVASIO RODRIGUEZ PEREZ,
24511,,Sección Especial (Católicas),HERMANDAD DE SAN ANTONIO ABAD DE PELOCHE,,20190118,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE ESPAÑA S/N ,PELOCHE  HERRERA DEL DUQUE ,BADAJOZ,6679,EXTREMADURA,,MARIA FRANCISCA  SERRANO BARCO,
20823,7630-/-SE/C,Sección Especial (Católicas),HERMANDAD DE SAN MARCOS,,20100527,ASOCIACIÓN,CATÓLICOS, ,,"JESUS NUÑEZ MANCERA, 7 -PARROQUIA SAN ROQUE",ALMENDRALEJO,BADAJOZ,6200,EXTREMADURA,,VICTOR BAUTISTA GONZALEZ,
16596,3460-/-SE/C,Sección Especial (Católicas),HERMANDAD DEL SANTISIMO CRISTO DE LAS MISERICORDIAS,,19941219,ASOCIACIÓN,CATÓLICOS, ,,"SANTA MARIA, 1",LA PARRA,BADAJOZ,0,EXTREMADURA,,D. LUIS SANTOS GUTIERREZ,
22021,8833-/-SE/C,Sección Especial (Católicas),HERMANDAD DEL SEÑOR DE LOS AFLIGIDOS,,20140314,ASOCIACIÓN,CATÓLICOS, ,,"PRINCIPE DE ASTURIAS, 1 (PARROQUIA DE LA PURISIMA CONCEPCION)",HIGUERA DE VARGAS,BADAJOZ,0,EXTREMADURA,,D. JOSE ANTONIO GARRANCHO FELIPE,
24930,,Sección Especial (Católicas),HERMANDAD NUESTRA SEÑORA DE AGUASANTAS DE JEREZ DE LOS CABALLEROS ,,20191015,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE SANTA CATALINA MARTIR ,JEREZ DE LOS CABALLEROS ,BADAJOZ,6380,EXTREMADURA,,MARIA  CARRASCO BARROSO,
26339,,Sección Especial (Católicas),HERMANDAD NUESTRA SEÑORA DE CARRION DE ALBURQUERQUE,,20220727,ASOCIACIÓN,CATÓLICOS, ,,"SAN ANTON, 33",ALBURQUERQUE,BADAJOZ,6510,EXTREMADURA,,JOSE MARIA RASERO PASALODOS,
26535,,Sección Especial (Católicas),HERMANDAD NUESTRA SEÑORA DEL ROCIO DE BADAJOZ,,20221102,ASOCIACIÓN,CATÓLICOS, ,,"ARIAS MONTANO Nº 16, BAJO",BADAJOZ,BADAJOZ,6001,EXTREMADURA,,MANUEL SALVADOR PINTO MATA,
27179,,Sección Especial (Católicas),"HERMANDAD PARROQUIAL DE LA ENTRADA TRIUNFAL DE JESUS EN JERUSALEN, MARIA SANTISIMA DEL CONSUELO, SANTO CRISTO DEL AMOR, NUETRA SEÑORA DEL SILENCIO Y SAN ANTONIO MARIA CLARET, DE DON BENITO",,20240305,ASOCIACIÓN,CATÓLICOS, ,,C/ SAN JUAN 1,DON BENITO,BADAJOZ,6400,EXTREMADURA,,ANA CARMEN VIVAS DEL VAL,JUNTA DE HERMANDADES Y COFRADIAS PENITENCIALES DE DON BENITO
21876,8688-/-SE/C,Sección Especial (Católicas),HERMANDAD SANTA MARIA MAGDALENA,,20131004,ASOCIACIÓN,CATÓLICOS, ,,IGLESIA PARROQUIAL DE SANTA MARIA MAGDALENA,SOLANA DE LOS BARROS,BADAJOZ,0,EXTREMADURA,,Dª FERNANDA BOTE MARTIN,
24322,,Sección Especial (Católicas),HERMANDAD Y COFRADIA DE NAZARENOS DE NUESTRO PADRE JESUS AMARRADO A LA COLUMNA MARIA SANTISIMA DE LAS ANGUSTIAS Y SANTA ANGELA DE LA CRUZ DE ZAFRA,,20181016,ASOCIACIÓN,CATÓLICOS, ,,MARTIRES 28 A ,ZAFRA ,BADAJOZ,6300,EXTREMADURA,,ABEL MANUEL PARRA PINTO,
27715,,Sección Especial (Católicas),"HERMANDAD Y COFRADIA DE NAZARENOS DE NUESTRO PADRE JESUS EN SU ENTRADA TRIUNFAL EN JERUSALEN, SEÑOR DEL GRAN PODER, SANTISIMO CRISTO YACENTE Y MARIA SANTISIMA DE LOS DOLORES",,20250218,ASOCIACIÓN,CATÓLICOS, ,,"C/ JUEZ PASCASIO FERNANDEZ, 38",ALMENDRALEJO,BADAJOZ,6200,EXTREMADURA,,ALVARO ROSADO VEGA,
23421,,Sección Especial (Católicas),HERMANDAD Y COFRADIA DE NAZARENOS DEL SANTISIMO CRISTO DE LA BUENA MUERTE Y MARIA SANTISIMA DE LOS DOLORES DE DON BENITO,,20170524,ASOCIACIÓN,CATÓLICOS, ,,"CALLE CONSUELO TORRES, 29",DON BENITO,BADAJOZ,6400,EXTREMADURA,,JUAN SANTOS YEDRO ALONSO,JUNTA DE HERMANDADES Y COFRADIAS PENITENCIALES DE DON BENITO
27568,,Sección Especial (Católicas),"HERMANDAD Y COFRADIA DE NAZARENOS DEL SANTISIMO CRISTO DEL PERDON, MARIA SANTISIMA DE LA ESPERANZA Y MARTIR SAN SEBASTIAN, DE DON BENITO (BADAJOZ)",,20241114,ASOCIACIÓN,CATÓLICOS, ,,"C/ MÁRTIRES, 2",DON BENITO ,BADAJOZ,6400,EXTREMADURA,,JUAN BAUTISTA GOMEZ DIAZ,
9572,1396-d/7-SE/B,Sección Especial (Católicas),HERMANITAS DE LOS ANCIANOS DESAMPARADOS AZUAGA,	HERMANITAS DE LOS ANCIANOS DESAMPARADOS	,19820915,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"AVENIDA DE LA ESTACION, 98",AZUAGA,BADAJOZ,6920,EXTREMADURA,,"ANGELES GONZALO MATIAS, NATIVIDAD DEL RIO VALLEJO",
9571,1396-d/8-SE/B,Sección Especial (Católicas),HERMANITAS DE LOS ANCIANOS DESAMPARADOS BADAJOZ,	HERMANITAS DE LOS ANCIANOS DESAMPARADOS	,19820915,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"LA GRANADILLA, S/N",BADAJOZ,BADAJOZ,0,EXTREMADURA,,"ANGELES GONZALO MATIAS, ANA ISABEL JIMENEZ LOPEZ",
9589,1396-d/16-SE/B,Sección Especial (Católicas),HERMANITAS DE LOS ANCIANOS DESAMPARADOS DON BENITO,	HERMANITAS DE LOS ANCIANOS DESAMPARADOS	,19820915,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"AVENIDA ALONSO MARTIN, 18",DON BENITO,BADAJOZ,0,EXTREMADURA,,"ANGELES GONZALO MATIAS, SILVIA ROXANA PERALTA REQUEJO",
9583,1396-d/23-SE/B,Sección Especial (Católicas),HERMANITAS DE LOS ANCIANOS DESAMPARADOS MERIDA,	HERMANITAS DE LOS ANCIANOS DESAMPARADOS	,19820915,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"AVENIDA SANTA TERESA JORNET, S/N",MERIDA,BADAJOZ,0,EXTREMADURA,,"ANGELES GONZALO MATIAS, MARIA ENCARNACION ALVAREZ ALONSO",
8801,1334-h/33-SE/B,Sección Especial (Católicas),HERMANOS MARISTAS BADAJOZ,	HERMANITOS DE MARIA O  HERMANOS MARISTAS DE LA ENSEÑANZA (HH. MARISTAS)	,20050712,CASA,CATÓLICOS, ,MADRID,"VIDAL LUCAS CUADRADO, 3, 1º B",BADAJOZ,BADAJOZ,6009,EXTREMADURA,,"JUAN IGNACIO POYATOS MARTINEZ, JUAN MIGUEL ANAYA TORRES",
8813,1334-h/1-SE/B,Sección Especial (Católicas),HERMANOS MARISTAS NRA SRA DEL CARMEN BADAJOZ,	HERMANITOS DE MARIA O  HERMANOS MARISTAS DE LA ENSEÑANZA (HH. MARISTAS)	,20040130,CASA,CATÓLICOS, ,MADRID,"JUAN PEREDA, 16",BADAJOZ,BADAJOZ,6010,EXTREMADURA,www.maristasbadajoz.com,"JUAN IGNACIO POYATOS MARTINEZ, JUAN MIGUEL ANAYA TORRES, OLMO SILOS CALDERON",
11298,1546-a/12-SE/B,Sección Especial (Católicas),"HIJAS DE CRISTO REY, TALARRUBIAS",	HIJAS DE CRISTO REY	,19821026,CASA,CATÓLICOS, ,MADRID,"COLON, 19",TALARRUBIAS,BADAJOZ,6640,EXTREMADURA,,"MARIA TERESA REDONDO MOYA, MARIA FATIMA LOPEZ ALMAGRO",
21053,7862-/-SE/C,Sección Especial (Católicas),HOSPITALIDAD NUESTRA SEÑORA DE LOURDES,,20110311,ASOCIACIÓN,CATÓLICOS, ,,"CAPITAN FRANCISCO DE ALMARAZ, 10",MERIDA,BADAJOZ,6800,EXTREMADURA,,ANTONIO ZOIDO GONZALEZ,FEDERACION ESPAÑOLA DE HOSPITALIDADES DE NUESTRA SEÑORA DE LOURDES
27384,,Sección Especial (Católicas),JUNTA DE HERMANDADES Y COFRADIAS PENITENCIALES DE DON BENITO,,20240730,FEDERACIÓN,CATÓLICOS, ,,"C/ DE LOS CURTIDORES, 1",DON BENITO,BADAJOZ,6400,EXTREMADURA,,ANA CARMEN VIVAS DEL VAL,
17294,4147-/0-SE/C,Sección Especial (Católicas),JUVENTUDES MARIANAS VICENCIANAS DEL CENTRO HOSPITAL PSIQUIATRICO,,19970310,ASOCIACIÓN,CATÓLICOS, ,,BARRIADA DE LA PAZ,MERIDA,BADAJOZ,0,EXTREMADURA,,"Dª MARIA FELISA GONZALEZ MARTINEZ, DIRECTORA",
16698,3561-/0-SE/C,Sección Especial (Católicas),JUVENTUDES MARIANAS VICENCIANAS DEL CENTRO PARROQUIA NUESTRA SEÑORA DE GRACIA,,19950313,ASOCIACIÓN,CATÓLICOS, ,,"MANUEL SALDAÑA, 19",BADAJOZ,BADAJOZ,0,EXTREMADURA,,Dª CONCEPCION NARGANES NARGANES,
16941,3798-/0-SE/C,Sección Especial (Católicas),JUVENTUDES MARIANAS VICENCIANAS DEL CENTRO SANTO DOMINGO,,19951211,ASOCIACIÓN,CATÓLICOS, ,,"GOMEZ DE SOLIS, 3",BADAJOZ,BADAJOZ,0,EXTREMADURA,,Dª JOSEFA JIMENEZ COLODRA,
8110,1266-/0-SE/B,Sección Especial (Católicas),MONASTERIO DE SANTA MARIA DEL VALLE.,	RR. CLARISAS FRANCISCANAS	,19820726,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"SEVILLA, 30",ZAFRA,BADAJOZ,6300,EXTREMADURA,,JOSEPHINE MUNINI MUTUNGA,
25632,,Sección Especial (Católicas),MOVIMIENTO DE CURSILLOS DE CRISTIANDAD DE LA ARCHIDIOCESIS DE MERIDA-BADAJOZ,,20210215,ASOCIACIÓN,CATÓLICOS, ,,AVDA. MANUEL SAAVEDRA MARTINEZ 2 ,BADAJOZ ,BADAJOZ,6006,EXTREMADURA,,ESTEBAN  GAMERO NUÑEZ ,
22704,,Sección Especial (Católicas),NUESTRO PADRE JESUS NAZARENO  DE PLASENCIA,,20151118,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE SANTA MARIA Y SU FILIAL SAN NICOLAS,PLASENCIA,BADAJOZ,10600,EXTREMADURA,,JUAN PEDRO FUENTES SERRADILLA,
24933,,Sección Especial (Católicas),PONTIFICIA Y REAL ARCHICOFRADIA DEL SANTISIMO SACRAMENTO DE JEREZ DE LOS CABALLEROS,,20191015,ASOCIACIÓN,CATÓLICOS, ,,IGLESIA PATRONAL DE SAN BARTOLOME ,JEREZ DE LOS CABALLEROS ,BADAJOZ,6380,EXTREMADURA,,SANTOS  VILLAFAINA ROMAN,
24935,,Sección Especial (Católicas),PONTIFICIA Y REAL COFRADIA DE SANTO DOMINGO DE GUZMAN Y NUESTRA SEÑORA DEL ROSARIO DE JEREZ DE LOS CABALLEROS,,20191015,ASOCIACIÓN,CATÓLICOS, ,,TEMPLO PARROQUIAL DE SANTA CATALINA DE ALEJANDRIA VIRGEN Y MARTIR ,JEREZ DE LOS CABALLEROS,BADAJOZ,6380,EXTREMADURA,,JUAN MIGUEL  RAMIREZ HERNANDEZ ,
24942,,Sección Especial (Católicas),"PONTIFICIA Y REAL COFRADIA DEL SEÑOR CORONADO DE ESPINAS, SANTISIMO CRISTO DE LA FLAGELACION Y MARIA SANTISIMA DE LA AMARGURA DE JEREZ DE LOS CABALLEROS",,20191015,ASOCIACIÓN,CATÓLICOS, ,,IGLESIA DE SAN MIGUEL,JEREZ DE LOS CABALLEROS ,BADAJOZ,6380,EXTREMADURA,,JOSE MARIA  ARAUJO GARRIDO,
16750,3613-/0-SE/C,Sección Especial (Católicas),REAL HERMANDAD DEL SANTISIMO Y DIVINO SEÑOR DEL HUMILLADERO,,19950403,ASOCIACIÓN,CATÓLICOS, ,,"PRIM, 12",GRANJA DE TORREHERMOSA,BADAJOZ,0,EXTREMADURA,,D. RAFAEL CORVILLO BUIZA,
24931,,Sección Especial (Católicas),REAL HERMANDAD-COFRADIA DE NUESTRO PADRE JESUS DEL GRAN AMOR Y MARIA SANTISIMA DE LA ESPERANZA MACARENA DE JEREZ DE LOS CABALLEROS,,20191015,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA SAN BARTOLOME APOSTOL ,JEREZ DE LOS CABALLEROS,BADAJOZ,6380,EXTREMADURA,,SATURNINA  CASTILLA VENEGAS ,
23079,,Sección Especial (Católicas),RELIGIOSAS ADORADORAS DEL SANTISIMO SACRAMENTO Y DE LA TRINIDAD ,RELIGIOSAS ADORADORAS DEL SANTISIMO SACRAMENTO Y DE LA TRINIDAD ,20160715,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"CALLE SAN ANTON, 2",BADAJOZ,BADAJOZ,6001,EXTREMADURA,,MARIA RAFAELA MARTIN LUENGO,
24258,,Sección Especial (Católicas),VENERABLE HERMANDAD Y COFRADIA DE NAZARENOS DE CRISTO YACENTE JESUS RESUCITADO Y MARIA SANTISIMA DEL ENCUENTRO DE DON BENITO,,20180712,ASOCIACIÓN,CATÓLICOS, ,,CONSUELO TORRE 29 ,DON BENITO ,BADAJOZ,6400,EXTREMADURA,,MONSERRAT GALLEGO CERRATO,JUNTA DE HERMANDADES Y COFRADIAS PENITENCIALES DE DON BENITO
7940,1245-b/2-SE/B,Sección Especial (Católicas),	ASILO DE ANCIANOS	,	HERMANITAS DE LOS POBRES	,19820719,CASA,CATÓLICOS, ,MADRID,"GENERAL RIERA, 17",PALMA DE MALLORCA,BALEARES,7003,BALEARES,,"MARIA DEL CARMEN FERNANDEZ GIRONES, MARIA DELGADO LOPEZ",
5521,960-b/28-SE/B,Sección Especial (Católicas),	CASA DE EJERCICIOS Y COLONIAS	,	CONGREGACION DEL SAGRADO CORAZON DE JESUS	,19850521,CASA,CATÓLICOS, ,MADRID,"ES CLAPES, 15",PUIG PUNYENT (GALILEA) MALLORCA,BALEARES,0,BALEARES,,"MARIA TERESA ALCON GARCIA DE LA SERRANA, MARTA ISABEL GARCIA DE LEANIZ DIAZ, MARIA BEGOÑA PLAGARO OTAOLA",
4862,952-/41-SE/B,Sección Especial (Católicas),	CASA DE ESPIRITUALIDAD	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"REVERENDO GABRIEL BESTARD, 3-A (SON ROCA)",PALMA (MALLORCA),BALEARES,0,BALEARES,,"Mª DEL PILAR BOSCH CLADERA, ANTONIA SASTRE FLORTI",
10293,1433-/28-SE/B,Sección Especial (Católicas),	CASA DE FAMILIA DE LA CONGREGACION	,	AGUSTINAS HERMANAS DEL AMPARO	,19820924,CASA,CATÓLICOS, ,BALEARES,"PIEDAD, 5",PALMA DE MALLORCA,BALEARES,0,BALEARES,,,
4848,952-/7-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"CARITAT, 17",FELANITX (MALLORCA),BALEARES,0,BALEARES,,"MARGARITA OLIVER BINIMELIS, ANTONIA SASTRE FLORIT",
4856,952-/56-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"SANTA BARBARA, 30",VILAFRANCA DE BONANY (MALLORCA),BALEARES,0,BALEARES,,"ANTONIA SASTRE FLORIT, BARBARA PASCUAL GINARD",
4857,952-/50-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"CARIDAD, 3",SENCELLES,BALEARES,0,BALEARES,,"MARGARITA BAUZA NIGORRA, ANTONIA SASTRE FLORIT",
4858,952-/4-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"SANT CRISTOFOL, 50",LLUCMAJOR (S' ARENAL- MALLORCA),BALEARES,0,BALEARES,,"ANTONIA SASTRE FLORTI, CATALINA JAUME MAYOL",
4859,952-/49-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"RECTOR CALDENTEY, 2",SANTA MARIA DEL CAMI (MALLORCA),BALEARES,0,BALEARES,,"FRANCISCA BISBAL OLIVER, ANTONIA SASTRE FLORIT",
4861,952-/42-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	HERMANAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19820517,CASA,CATÓLICOS, ,BALEARES,"PASSEIG SARALEGUI, 44",POLLENÇA (PORT DE POLLENÇA) MALLORCA,BALEARES,0,BALEARES,,"ANTONIA SASTRE FLORIT, FELISA GARCIA LLOMPART",
