Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Galicia,A Coruna,Arteixo,Arteixo,Huerta del Iglesario,Huerta del iglesario,True,Parroquia de Santa María de Loureda,False
Galicia,A Coruna,Arteixo,Arteixo,Monte Do Cruceiro,Monte,False,Parroquia de Santa María de Loureda,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Pedro de Villantime ""Regada""",Matorral,False,Parroquia de San Pedro de Villantime,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Pedro de Villantime ""Acebedo"", a matorral",Matorral,False,Parroquia de San Pedro de Villantime,False
Galicia,A Coruna,Arzua,Arzua,"Sita en el lugar de Outerio de Abaixo, parroquia de San Pelagio de Figueiroa",Solar,False,Parroquia de San Pelagio de Figueiroa,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Pedro de Villantime ""Agra de San Pedro""",Prados o praderas,False,Parroquia de San Pelagio de Figueiroa,False
Galicia,A Coruna,Arzua,Arzua,"Sita en el lugar de Iglesia, parroquia de San Pedro de Villantime",Solar,False,Parroquia de San Pedro de Villantime,False
Galicia,A Coruna,Arzua,Arzua,Sita en la parroquia de San Pedro de Villantime,Matorral,False,Parroquia de San Pedro de Villantime,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santiago de Arzúa, término municipal de Arzúa. Templo Parroquial, ubicado en Plaza do Carmen",Templo Parroquial,True,Parroquia de Santiago de Arzúa,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santiago de Arzúa Casa Rectoral, ubicada en Cima do Lugar, 2",Casa Rectoral,True,Parroquia de Santiago de Arzúa,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santiago de ArzúaCementerio Parroquial, ubicado en Carballos Altos",Cementerio Parroquial,True,Parroquia de Santiago de Arzúa,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santiago de Arzúa, término municipal de Arzúa. Parcela conocida como solar, ubicada en Xosé Neira Vilas, 34",Solar,False,Parroquia de Santiago de Arzúa,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santa Leocadia de Branzá, término municipal de Arzúa. TEMPLO, ATRIO-CEMENTERIO PARROQUIAL y CASA DE FÁBRICA, ubicado en ""Lugar da Igrexa""",Templo-Atrio-Cementerio Parroquial y Casa de Fábrica,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Vicente de Burres. TEMPLO, ATRIO-CEMENTERIO PARROQUIAL",Templo-Atrio-Cementerio Parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Vicente de Burres. CASA RECTORAL ubicada en ""Lugar da Igrexa""",Casa Rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Vicente de Burres. ERMITA DE SAN PELAYO y ATRIO, ubicado en ""Pregontoño""",Ermita de San Pelayo y Atrio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Pedro de Lema, término municipal de Arzúa. TEMPLO, ATRIO-CEMENTERIO PARROQUIAL Y CASA FÁBRICA, ubicada en lugar de ""Carballos Altos""",Templo-Atrio-Cementerio Parroquial y Casa de Fábrica,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santa María de Tronceda, término municipal de Arzúa. TEMPLO, ATRIO-CEMENTERIO PARROQUIAL, ubicado en lugar de ""Tronceda""",Templo-Atrio-Cementerio Parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santiago de Boente, municipio de Arzúa.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santiago de Boente, municipio de Arzúa. Terreno.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santa María de Rendal, municipio de Arzúa. Terreno.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santa María de Rendal, municipio de Arzúa. Terreno.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santa María de Rendal, municipio de Arzúa. Terreno.",Construcción,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de San Pedro de Vilantime, municipio de Arzúa. Terreno.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Sita en la parroquia de Santa María de Rendal, municipio de Arzúa. Terreno.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Arzua,Arzua,"Casa Rectoral y Huerto, ubicado en el lugar de Casanova 3, de la parroquia de Santa María de Dodro, en el término municipal de Arzúa;",Casa Rectoral y Huerto,True,Parroquia de Santa María de Dodro,False
Galicia,A Coruna,Arzua,Arzua,"Cementerio Parroquial, ubicado en el lugar de Casanova, de la parroquia de Santa María de Dodro, en el término municipal de Arzúa;",Cementerio Parroquial,True,Parroquia de Santa María de Dodro,False
Galicia,A Coruna,Arzua,Arzua,"Templo y Atrio parroquial, ubicado en el lugar de Casanova, de la parroquia de Santa María de Dodro, en el término municipal de Arzúa;",Templo y Atrio Parroquial,True,Parroquia de Santa María de Dodro,False
Galicia,A Coruna,Arzua,Arzua,"Templo-Atrio-Cementerio Parroquial, ubicado en el lugar de Torneiros, de la parroquia de San Pedro de Mella, en el término municipal de Arzúa;",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Pedro de Mella,False
Galicia,A Coruna,Arzua,Arzua,"Templo y Atrio Parroquial, ubicado en el lugar de Fucarelos, de la parroquia de San Esteban de Campo, en el término municipal de Arzúa;",Templo y Atrio Parroquial,True,Parroquia de San Esteban de Campo,False
Galicia,A Coruna,Arzua,Arzua,"Templo, Atrio-Cementerio Parroquial, ubicado en el lugar do Ferradal, en la parroquia de San Cosme de Oins, en el término municipal de Arzúa;",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Cosme de Oins,False
Galicia,A Coruna,Arzua,Arzua,"Templo y Atrio-Cementerio Parroquial, ubicado en el lugar de Monteiros, de la parroquia de San Lourenzo de Brandeso, en el término municipal de Arzúa;",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Lourenzo de Brandeso,False
Galicia,A Coruna,Arzua,Arzua,"Atrio del Antiguo Templo Parroquial, ubicado en el lugar da Igrexa, de la parroquia de San Pedro de Viños, en el término municipal de Arzúa;",Atrio del Antiguo Templo Parroquial,True,Parroquia de San Pedro de Viñós,False
Galicia,A Coruna,Arzua,Arzua,"Templo y Atrio-Cementerio Parroquial, ubicado en el lugar de Ouris 7, de la parroquia de San Pedro de Viños, en el término municipal de Arzúa;",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Pedro de Viñós,False
Galicia,A Coruna,Arzua,Arzua,"Ermita del Viso, Atrio y Monte del Viso, ubicada en el lugar de Pena, de la parroquia de San Cristobo de Dombodan, en el término municipal de Arzúa;","Ermita del Viso, Atrio y Monte del Viso",True,Parroquia de San Cristobo de Dombodán,False
Galicia,A Coruna,Arzua,Arzua,"Ermita de San Salvador y Atrio, ubicada en San Salvador, de la parroquia de Santa María de Arzúa, en el término municipal de Arzúa;",Ermita de San Salvador y Atrio,True,Parroquia de Santa María de Arzúa,False
Galicia,A Coruna,Arzua,Arzua,"Parcela  210 del polígono 6 conocida por ""Carballeira"", ubicada en Chousa de Riba, de la parroquia de San Esteban de Pantiñobre,",Terreno,False,Parroquia de San Esteban de Pantiñobre,False
Galicia,A Coruna,Arzua,Arzua,"Ermita de San Juan Baustista y Atrio, ubicado en O Sisto, de la parroquia de San Esteban de Pantiñobre,",Ermita de San Juan Bautista y Atrio,True,Parroquia de San Esteban de Pantiñobre,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo y Atrio-Cementerio Parroquial, ubicado en el lugar Da Torre, 1, parroquia de San Martiño de Andabao,",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Martiño de Andabao,False
Galicia,A Coruna,Boimorto,Boimorto,"""ERMITA DE SAN ISIDRO"" y ""CAMPO"", ubicada en el lugar de Arentia, 12, de la parroquia de San Martiño de Andabao,",Ermita de San Isidro y Campo,True,Parroquia de San Martiño de Andabao,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo y Atrio-Cementerio Parroquial, ubicado en el lugar Da Igrexa 6, de la parroquia de San Miguel de Boimil,",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Miguel de Boimil,False
Galicia,A Coruna,Boimorto,Boimorto,"Casa Rectoral, Almacén e Iglesario, ubicada en Boimorto, de la parroquia de Santiago de Boimorto,","Casa Rectoral, Almacén e Iglesario",True,Parroquia de Santiago de Boimorto,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo y Atrio-Cementerio Parroquial, ubicado en el Real 1, de la parroquia de Santiago de Boimorto",Templo-Atrio-Cementerio Parroquial,True,Parroquia de Santiago de Boimorto,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo, Atrio-Cementerio Parroquial y Campo, ubicado en el lugar de Pazo 6, de la parroquia de San Pedro de Brates,",Templo-Atrio-Cementerio Parroquial y Campo,True,Parroquia de San Pedro de Brates,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo y Atrio-Cementerio Parroquial, ubicado en el lugar da Igrexa 4, de la parroquia de San Pedro de Cardeiro,",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Pedro de Cardeiro,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo y Atrio Cementerio Parroquial, ubicado en el Lugar de Cruceiro 4, de la parroquia de San Pedro de Corneda",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Pedro de Corneda,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo, Casa de Fabrica y Atrio Cementerio Parroquial, ubicado en el Lugar la Iglesia 14, de la parroquia de San Cristobo de Dormeá,",Templo-Casa de Fábrica y Atrio Cementerio Parroquial,True,Parroquia de San Cristobo de Dormea,False
Galicia,A Coruna,Boimorto,Boimorto,"Templo y Atrio Cementerio Parroquial, ubicado en el Lugar de la Iglesia 1, de la parroquia de San Simeón de Rodieiros",Templo-Atrio-Cementerio Parroquial,True,Parroquia de San Simeón de Rodieiros,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro de Melide, municipio de Melide",Solar,False,Parroquia de San Pedro de Melide,False
Galicia,A Coruna,Melide,Melide,"Sita en al parroquia de San Cosme de Abeancos, municipio de Melide. ""Romeao"", a labradío.",Labradío,False,Parroquia de San Cosme de Abeancos,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide. ""Eira Vella"", a labradío.",Labradío,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Cosme de Abeancos, municipio de Melide. ""Saavedra. Prado de Chousiña"", a prado o pradera.",Prado o pradera,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Campos, municipio de Melide. ""Prado da Igrexa"", a prado o pradera.",Prado o pradera,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide. Terreno, y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro de Maceda, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Leboreiro, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa Cristina de Orois, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santiago de Baltar, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro de Melide, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santiago de Xubial, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martiño de Gondollín, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Xoán de Golán, municipio de Melide. Terreno y edificaciones",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa Eulalia de Agrón, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa Eulalia de Agrón, municipio de Melide. Edificación.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Campos, municipio de Melide. Terreno y edificaciones.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Xulián de Zas de Rei, municipio de Melide. Prado y edificacion",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martiño de Moldes, municipio de Melide. Casa rectoral.",Casa rectoral,True,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martiño de Moldes, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Cosme de Abeancos, municipio de Melide. Edificacion.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro de Folladela, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Cosme de Abeancos, municipio de Melide. ""Saavedra"", a prado.",Prado o pradera,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro de Meire, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Xulián de Zas de Rei, municipio de Melide. Edificacion.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Leboreiro, municipio de Melide. Prado.",Prado o pradera,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martín das Varelas, municipio de Melide. ""Resío da Igrexa"", a pasto.",Pasto,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Grobas, municipio de Melide. ""Casas da Iglesia"", a robledal.",Robledal,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martín de las Varelas, municipio de Melide. Terreno.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San José de Cazallas, municipio de Melide. Terreno.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Cosme de Abeancos, municipio de Melide. Terreno.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide. Terreno.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San José de Cazallas, municipio de Melide. A prado y a construcciones",Prado y edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide.",Prado y edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santiago de Baltar, municipio de Melide.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martín de Gondollín, municipio de Melide.",Prado y edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Cosme de Abeancos, municipio de Melide.",Prado y edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Salvador de Abeancos, municipio de Melide.",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Leboreiro, municipio de Melide",Terreno,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santiago de Baltar, municipio de Melide.",Construcción,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María, municipio de Melide. Terreno y  edificación.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro, municipio de Melide.  Casa rectoral.",Casa rectoral,True,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Pedro, municipio de Melide. Iglesia.",Iglesia,True,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Xosé de Cazallas, municipio de Melide. Terreno y edificacion.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Xoán de Furelos, municipio de Melide. Terreno y edificación.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de San Martiño de Varelas, municipio de Melide. Terreno y edificación.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María dos Ánxeles, municipio de Melide.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en el el lugar de Valadas, parroquia de Vitiriz, municipio de Melide. Terreno y  edificaciones.",Edificación,False,Diócesis de Lugo,False
Galicia,A Coruna,Melide,Melide,"Sita en la parroquia de Santa María de Pedrouzos, municipio de Melide. Terreno y edificaciones.",Edificaciones,False,Diócesis de Lugo,False
Galicia,A Coruna,O Pino,O Pino,"Sita en el lugar Da Igrexa, de la parroquia de Santa María de Gonzar, término municipal de O Pino. Templo parroquial, atrio-cementerio y Casa Fábrica,","Templo parroquial, Atrio-Cementerio y Casa Fábrica",True,Parroquia de Santa María de Gonzar,False
Galicia,A Coruna,O Pino,O Pino,"Sita en la parroquia de Santa María de Gonzar, término municipal de O Pino, parcela  13, del polígono 105, conocida como ""Canteira"" ubicada en el Lugar Da Canteira,",Terreno,False,Parroquia de Santa María de Gonzar,False
Galicia,A Coruna,O Pino,O Pino,"Sita en la parroquia de Santa María de Gonzar, término municipal de O Pino, parcela  10, del polígono 105, conocida como ""Tras da Iglesia"" ubicada en Lugar Da Iglesia,",Terreno,False,Parroquia de Santa María de Gonzar,False
Galicia,A Coruna,O Pino,O Pino,"Sita en la parroquia de Santa María de Gonzar, término municipal de O Pino, parcela  342, del polígono 102, conocida como ""Retorno I"" ubicada en O Retorno",Terreno,False,Parroquia de Santa María de Gonzar,False
